Date,sp500_ret,sp500_vol,sp500_volume,ticker_ret,ticker_vol,num_news,sentiment
2024-10-18,,0.0,3441820000.0,0.0,0.0,0.0,0.0
2024-10-25,-0.9642453103212434,0.4406624564949252,3465210000.0,-8.52247665933088,5.50376439535084,9.0,-0.198
2024-11-01,-1.3656796157722972,0.602771974417529,3928722000.0,-0.34593929284624236,4.208217324997269,3212.0,-0.4117
2024-11-08,4.656127696358747,1.154313093092976,4658476000.0,-19.918600918468044,6.099626531868071,19.0,-0.0143
2024-11-15,-2.083547454626511,0.6788244393476354,4314422000.0,-11.03139147950607,4.997647804570839,236.0,-0.0383
2024-11-22,1.6815894163118683,0.6174193174198791,4032992000.0,11.374328638602371,4.506023734731331,73.0,0.1061
2024-11-29,1.0560638313883874,0.2990742658448695,3819020000.0,7.633123380163553,4.040874911228489,33.0,-0.0603
2024-12-06,0.9596566834872311,0.3638168013665929,4129542000.0,0.29432247927632105,3.61509885553444,5.0,-0.0438
2024-12-13,-0.6433241162641545,0.53499531306846,4027558000.0,3.1861359098426467,3.9590169335430914,44.0,0.0814
2024-12-20,-1.9870758689518042,1.0549518212418199,5460532000.0,-3.2367273946112385,3.4172849390415316,112.0,0.019
2024-12-27,0.6742666807504127,1.2043046360580845,2853785000.0,0.9517149534217229,5.11510718612763,130.0,0.0844
2025-01-03,-0.4751363233422845,0.8424728045736485,3462655000.0,0.027733638184757048,2.1005874161148417,21.0,0.0513
2025-01-10,-1.9424611585417084,0.9672372219916173,4662780000.0,-7.498272415377438,3.100452921040925,26.0,-0.0141
2025-01-17,2.9109138782370536,0.9914290866630591,4352138000.0,-4.569972032792446,2.650339092613952,38.0,0.342
2025-01-24,1.7439720677851378,0.6280409888045233,4418115000.0,-0.5181316116704027,2.6143256597434137,38.0,-0.0007
2025-01-31,-0.995050954996024,0.941497640119548,4653218000.0,-1.7045483280475837,2.817134666603739,5.0,-0.0075
2025-01-31,-0.995050954996024,0.941497640119548,4653218000.0,-1.7045483280475837,2.817134666603739,3.0,0.1133
2025-02-07,-0.2406999269663257,0.6925979400266934,4715528000.0,2.0070649076755043,2.4105614134034257,0.0,0.0
2025-02-14,1.4709557266100237,0.6520999190243593,4502118000.0,0.645364166992124,2.4702052995980166,265.0,0.0747
2025-02-21,-1.6599532914543969,0.586621320574211,4873890000.0,1.423209050605112,1.863144124381043,2.0,0.0025
2025-02-28,-0.9750310396601236,0.8104327752657037,5346642000.0,-11.59598584426693,2.082073047989524,3.0,0.0
2025-03-07,-3.095134850743131,1.4694075835606872,5581630000.0,7.500434501523623,5.955400365413479,5.0,-0.0526
2025-03-14,-2.274795491721082,1.5609860584129316,5546520000.0,-5.679052311116628,3.546782400613844,51.0,0.0363
2025-03-21,0.5075442811040665,1.2625607211571732,5680802000.0,5.866161680293724,5.298094558942693,12.0,0.2916
2025-03-28,-1.5283493477260546,1.0877820704117598,4417052000.0,0.17874652049900686,1.972702143560337,8.0,0.1132
2025-04-04,-9.081980250687572,1.766974246197203,5999910000.0,-7.104624427749018,2.217932473121894,17.0,0.0159
2025-04-11,5.701127705953479,4.624484982703736,7573882000.0,-9.39409992162119,6.21527266640821,15.0,0.3496
2025-04-18,-1.5039018455756392,3.357925781945172,4667795000.0,1.252652791529174,6.415815015769182,23.0,0.0212
2025-04-25,4.590640328977713,1.9151220375566702,4639794000.0,-10.86790823177386,5.850952053310261,40.0,0.0417
2025-05-02,2.922241183212959,0.6901091565963015,4848834000.0,-2.7119376641183246,5.372373309643693,3704.0,-0.0935
2025-05-09,-0.4705700522912859,0.8344940879288977,4867090000.0,11.457412749478134,4.133559582393066,91.0,0.2674
2025-05-16,5.2734004307985805,1.3613321551086603,5321292000.0,-0.7483207218447085,6.3206761861559,13.0,0.0908
2025-05-23,-2.6107777894873285,0.6314423579421812,4726996000.0,-21.349209941403522,5.649449005186142,78.0,-0.0498
2025-05-30,1.8761588414845765,1.2271036988441724,5244930000.0,4.414732661315313,7.91616888299019,1057.0,-0.1633
2025-05-30,1.8761588414845765,1.2271036988441724,5244930000.0,4.414732661315313,7.91616888299019,10.0,-0.1845
2025-06-06,1.4999081946761805,0.5427522494596496,4814706000.0,-0.5073667252219805,3.692720102534681,0.0,0.0
2025-06-13,-0.3898040945949144,0.592331976544244,4913040000.0,10.733361185501922,3.495478114066511,35.0,-0.0204
2025-06-13,-0.3898040945949144,0.592331976544244,4913040000.0,10.733361185501922,3.495478114066511,17.0,-0.0389
2025-06-20,-0.1527591867711675,0.8302437479826457,5656345000.0,-21.38157966284433,9.01818412343414,0.0,0.0
2025-06-27,3.4389324419234146,0.6519491771177537,5881858000.0,14.030691235942804,9.234024961742666,4798.0,-0.1272
2025-07-04,1.721676191325927,0.3691855984079766,5270507500.0,4.1340474132891325,6.52861541568136,630.0,0.2175
2025-07-11,-0.31213576805608767,0.616647086527875,5162534000.0,-1.6678390640415763,3.142020645132388,1499.0,-0.0009
2025-07-11,-0.31213576805608767,0.616647086527875,5162534000.0,-1.6678390640415763,3.142020645132388,1625.0,-0.1298
2025-07-18,0.5917175456288115,0.37477125065099426,5146074000.0,-5.446724190283581,2.578752553945949,0.0,0.0
2025-07-25,1.458681281834906,0.30870336163114726,5213766000.0,-10.535628576880896,5.998068186892206,105.0,0.0652
2025-08-01,-2.3577845655760266,0.38877441303462457,5384208000.0,-11.23976153455759,3.6547990660339686,1942.0,-0.1808
2025-08-08,2.4277042739179855,1.065906672653937,5168910000.0,3.2134849243602437,3.019724137984214,36.0,0.0058
2025-08-15,0.9445195991867106,0.5796751384220691,4804152000.0,7.398278753017284,3.7577844634208617,64.0,0.0678
2025-08-22,0.26528500233549135,0.43907687755547925,4414108000.0,9.586682370722666,4.9517420815671995,74.0,0.1043
2025-08-29,-0.10283722000641315,0.7344161461983457,4317806000.0,-1.2572015149283744,4.28263896116505,556.0,0.1172
2025-08-29,-0.10283722000641315,0.7344161461983457,4317806000.0,-1.2572015149283744,4.28263896116505,4.0,0.1941
2025-09-05,0.3287829769325956,0.6252628302172805,4746562500.0,5.172415712140732,1.8035074291043778,0.0,0.0
2025-09-12,1.5858989286816394,0.4379597634003353,5066192000.0,-5.094578512046843,4.010794203613649,36.0,-0.0203
2025-09-19,1.2160737717160197,0.35909798455950076,6125646000.0,2.099381021542035,1.4764177341197233,492.0,0.0768
2025-09-26,-0.31000228667991125,0.46500543650348297,5542640000.0,-4.9973926612449375,4.393058623135813,23.0,0.0345
2025-09-26,-0.31000228667991125,0.46500543650348297,5542640000.0,-4.9973926612449375,4.393058623135813,1.0,0.4025
2025-10-03,1.0850857448513995,0.3516235043195988,5716632000.0,0.8219157179740977,2.74412951604758,0.0,0.0
2025-10-10,-2.4312891333376663,0.5159847311882652,5703074000.0,-6.874996825404722,2.649780918520667,14.0,0.36
